"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPOVIOLENZA","Caratteristiche della violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2015","2015",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2016","2016",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2017","2017",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2018","2018",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2019","2019",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2020","2020",3,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2021","2021",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",3,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2013","2013",590,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2014","2014",285,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2015","2015",227,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2016","2016",197,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2017","2017",201,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2018","2018",231,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2019","2019",225,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2020","2020",220,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2021","2021",240,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",233,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2013","2013",7,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2014","2014",9,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2015","2015",4,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2016","2016",4,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2017","2017",5,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2018","2018",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2019","2019",6,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2020","2020",5,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2021","2021",5,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",10,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2013","2013",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2013","2013",4,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2019","2019",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2020","2020",3,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2021","2021",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2013","2013",272,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2014","2014",150,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2015","2015",97,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2016","2016",70,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2017","2017",79,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2018","2018",121,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2019","2019",75,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2020","2020",74,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2021","2021",78,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",91,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2013","2013",202,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2014","2014",92,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2015","2015",78,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2016","2016",85,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2017","2017",83,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2018","2018",65,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2019","2019",91,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2020","2020",96,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2021","2021",112,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",86,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2013","2013",14,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2014","2014",5,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2015","2015",5,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2016","2016",3,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2017","2017",2,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2018","2018",5,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2019","2019",3,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2020","2020",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2021","2021",5,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",4,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2013","2013",105,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2014","2014",33,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2015","2015",43,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2016","2016",37,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2017","2017",35,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2018","2018",39,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2019","2019",49,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2020","2020",42,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2021","2021",40,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",39,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2013","2013",7,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2015","2015",2,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2016","2016",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2017","2017",2,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2018","2018",2,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2019","2019",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2020","2020",3,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2021","2021",2,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",3,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2013","2013",652,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2014","2014",305,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2015","2015",234,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2016","2016",205,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2017","2017",210,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2018","2018",238,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2019","2019",232,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2020","2020",227,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2021","2021",247,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",240,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2013","2013",8,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2014","2014",10,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2015","2015",4,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2016","2016",4,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2017","2017",5,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2018","2018",2,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2019","2019",6,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2020","2020",5,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2021","2021",5,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",10,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2013","2013",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2013","2013",4,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2019","2019",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2020","2020",4,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2021","2021",1,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",2,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2013","2013",311,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2014","2014",162,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2015","2015",102,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2016","2016",75,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2017","2017",83,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2018","2018",125,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2019","2019",81,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2020","2020",76,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2021","2021",82,,
"ITF","Sud","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",96,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2013","2013",1,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2013","2013",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2016","2016",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2013","2013",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2020","2020",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2013","2013",10,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2014","2014",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2016","2016",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2017","2017",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2018","2018",3,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2020","2020",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2021","2021",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2013","2013",8,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2014","2014",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2017","2017",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2018","2018",3,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2021","2021",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2013","2013",26,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2014","2014",12,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2015","2015",12,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2016","2016",15,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2017","2017",11,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2018","2018",10,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2019","2019",19,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2020","2020",17,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2021","2021",18,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",12,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2013","2013",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2014","2014",3,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2017","2017",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2018","2018",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2019","2019",1,,
