"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","ISO","Nazionalità","TRASMISSIONE","Modalità di conoscenza del 1522","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2013","2013",2816,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2014","2014",1423,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2015","2015",1348,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2016","2016",1136,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2017","2017",2271,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2018","2018",2738,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2019","2019",1664,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2020","2020",6272,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2021","2021",8081,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2022","2022",5858,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2013","2013",4537,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2014","2014",2385,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2015","2015",1590,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2016","2016",1479,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2017","2017",1570,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2018","2018",1802,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2019","2019",1872,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2020","2020",2363,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2021","2021",2369,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2022","2022",2395,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2013","2013",41,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2014","2014",84,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2015","2015",14,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2016","2016",16,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2017","2017",11,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2018","2018",4,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2019","2019",3,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2020","2020",3,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2021","2021",28,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2022","2022",39,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2013","2013",6,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2014","2014",3,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2015","2015",3,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2017","2017",1,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2018","2018",3,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2019","2019",3,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2020","2020",2,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2013","2013",1434,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2014","2014",686,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2015","2015",451,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2016","2016",334,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2017","2017",190,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2018","2018",304,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2019","2019",253,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2020","2020",281,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2021","2021",165,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2022","2022",135,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2013","2013",78,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2014","2014",42,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2015","2015",11,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2016","2016",14,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2017","2017",14,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2018","2018",15,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2019","2019",17,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2020","2020",28,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2021","2021",33,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PRESS","stampa","2022","2022",26,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2013","2013",400,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2014","2014",195,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2015","2015",168,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2016","2016",237,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2017","2017",238,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2018","2018",337,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2019","2019",561,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2020","2020",385,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2021","2021",335,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","INTERNET","internet","2022","2022",604,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2013","2013",245,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2014","2014",158,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2015","2015",95,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2016","2016",110,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2017","2017",102,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2018","2018",159,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2019","2019",157,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2020","2020",163,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2021","2021",181,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RELATIVE","parente / amico / conoscente","2022","2022",231,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2013","2013",243,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2014","2014",176,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2015","2015",116,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2016","2016",133,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2017","2017",142,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2018","2018",147,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2019","2019",192,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2020","2020",108,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2021","2021",121,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PUB_SERV","servizio pubblico","2022","2022",147,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PHONE_BOOK","elenco telefonico","2013","2013",235,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PHONE_BOOK","elenco telefonico","2014","2014",45,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PHONE_BOOK","elenco telefonico","2015","2015",22,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PHONE_BOOK","elenco telefonico","2016","2016",29,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PHONE_BOOK","elenco telefonico","2017","2017",10,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PHONE_BOOK","elenco telefonico","2018","2018",12,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PHONE_BOOK","elenco telefonico","2019","2019",5,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","PHONE_BOOK","elenco telefonico","2020","2020",1,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2013","2013",23,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2014","2014",12,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2015","2015",2,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2016","2016",9,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2017","2017",9,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2018","2018",15,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2019","2019",10,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2020","2020",19,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2021","2021",51,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","OTHER","altro","2022","2022",48,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2013","2013",18,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2014","2014",16,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2015","2015",20,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2016","2016",17,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2017","2017",39,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2018","2018",34,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2019","2019",40,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2020","2020",27,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2021","2021",74,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",172,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","SOCIALMEDIA","social media","2021","2021",3,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","SOCIALMEDIA","social media","2022","2022",12,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2021","2021",18,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2022","2022",54,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","CHAT","chat di amici e conoscenti","2021","2021",1,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","CHAT","chat di amici e conoscenti","2022","2022",11,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2013","2013",7,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2014","2014",2,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2015","2015",2,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2016","2016",2,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2017","2017",2,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2018","2018",2,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2019","2019",3,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2020","2020",1,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2021","2021",39,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","NOKNOW","non sa/non ricorda","2022","2022",29,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2013","2013",1807,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2014","2014",966,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2015","2015",686,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2016","2016",578,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2017","2017",812,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2018","2018",770,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2019","2019",628,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2020","2020",1345,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2021","2021",1320,,
"IT","Italia","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",887,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2013","2013",1131,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2014","2014",727,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2015","2015",477,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2016","2016",500,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2017","2017",534,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2018","2018",532,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2019","2019",574,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2020","2020",670,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2021","2021",588,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TOTAL","totale","2022","2022",637,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2013","2013",15,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2014","2014",39,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2015","2015",4,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2016","2016",10,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2017","2017",6,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2018","2018",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2021","2021",6,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","BROCHURE","manifesti e locandine","2022","2022",14,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2013","2013",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2014","2014",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2015","2015",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","RADIO","radio","2018","2018",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2013","2013",399,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2014","2014",212,,
"ITC","Nord-ovest","USERS","utenti del 1522","WRL_X_ITA","Paesi esteri","TV","TV","2015","2015",144,,
