"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TIPOVIOLENZA","Tipo di violenza","STATI_MORBOSI","Stato d'animo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2015","2015",97,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2016","2016",133,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2017","2017",295,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2018","2018",230,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2019","2019",94,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2020","2020",1386,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2021","2021",1455,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2022","2022",345,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2013","2013",22,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2014","2014",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2016","2016",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2017","2017",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2018","2018",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2020","2020",66,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2021","2021",59,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","UNAV","non disponibile","2022","2022",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2013","2013",1749,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2014","2014",936,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2015","2015",720,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2016","2016",762,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2017","2017",1317,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2018","2018",1152,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2019","2019",766,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2020","2020",4926,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2021","2021",5321,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2022","2022",1939,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2013","2013",18,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2014","2014",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2015","2015",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2016","2016",13,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2017","2017",26,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2018","2018",26,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2019","2019",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2020","2020",123,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2021","2021",169,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","UNAV","non disponibile","2022","2022",39,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2013","2013",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2016","2016",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2017","2017",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2018","2018",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2020","2020",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2021","2021",26,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","UNAV","non disponibile","2022","2022",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2013","2013",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2014","2014",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2015","2015",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2016","2016",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2017","2017",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2018","2018",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2019","2019",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2020","2020",151,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2021","2021",101,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","UNAV","non disponibile","2022","2022",26,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","TRAFF","tratta","UNAV","non disponibile","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","TRAFF","tratta","UNAV","non disponibile","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2013","2013",1036,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2014","2014",695,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2015","2015",450,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2016","2016",352,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2017","2017",432,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2018","2018",543,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2019","2019",501,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2020","2020",784,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2021","2021",972,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","UNAV","non disponibile","2022","2022",989,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","TRAFF","tratta","ALL","tutte le voci","2021","2021",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","TRAFF","tratta","ALL","tutte le voci","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2013","2013",1416,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2014","2014",766,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2015","2015",489,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2016","2016",370,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2017","2017",464,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2018","2018",566,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2019","2019",530,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2020","2020",837,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2021","2021",1065,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ALL","tutte le voci","2022","2022",1047,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","DIS_SEX_EXPL","diffusione illecita di immagini o di video sessualmente espliciti","ALL","tutte le voci","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","FEAR_DEATH","paura di morire","2013","2013",9,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","FEAR_DEATH","paura di morire","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","FEAR_OWNSAF","paura per la propria incolumità","2013","2013",79,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","FEAR_LOVOWNSAF","paura per l'incolumità dei propri cari","2013","2013",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","TRAFF","tratta","ANXIETY","ansia ","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ANXIETY","ansia ","2013","2013",65,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ANXIETY","ansia ","2021","2021",8,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","ANXIETY","ansia ","2022","2022",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","DISCOM","fastidio","2013","2013",51,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","DISCOM","fastidio","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","DIS_SEX_EXPL","diffusione illecita di immagini o di video sessualmente espliciti","DISCOM","fastidio","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","TRAFF","tratta","SER_INTIM","grave soggezione","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","SER_INTIM","grave soggezione","2013","2013",24,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","SER_INTIM","grave soggezione","2021","2021",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","SER_INTIM","grave soggezione","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",17,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","NRP","non risponde","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2013","2013",329,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2014","2014",132,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2015","2015",125,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2016","2016",191,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2017","2017",416,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2018","2018",271,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2019","2019",120,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2020","2020",2061,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2021","2021",2145,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","UNAV","non disponibile","2022","2022",397,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2013","2013",203,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2014","2014",25,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2015","2015",38,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2016","2016",58,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2017","2017",131,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2018","2018",74,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2019","2019",40,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2020","2020",434,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","UNAV","non disponibile","2021","2021",504,,
