"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",74,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",47,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",38,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",50,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",56,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",66,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",82,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",100,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",78,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",95,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",77,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",49,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",41,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",50,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",56,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",69,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",82,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",100,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",80,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",42,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",10,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",4,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",5,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",6,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",3,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",3,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",8,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",16,,
"ITF6","Calabria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",2,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",402,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",272,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",186,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",188,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",163,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",191,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",212,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",351,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",324,,
"ITF6","Calabria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",245,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",448,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",282,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",190,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",193,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",169,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",194,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",215,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",359,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",340,,
"ITF6","Calabria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",247,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",126,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",45,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",26,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",25,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",19,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",23,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",16,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",42,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",35,,
"ITG","Isole","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",16,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",1481,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",955,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",721,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",777,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",721,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",784,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",700,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",1117,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",1197,,
"ITG","Isole","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",845,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",1623,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",1001,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",747,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",802,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",740,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",807,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",716,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",1159,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",1232,,
"ITG","Isole","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",861,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",90,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",32,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",18,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",15,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",11,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",16,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",10,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",29,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",25,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",13,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",1032,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",661,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",504,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",555,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",504,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",549,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",515,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",786,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",863,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",583,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",1134,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",694,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",522,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",570,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",515,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",565,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",525,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",815,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",888,,
"ITG1","Sicilia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",596,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",36,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",13,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",8,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",10,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",8,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",7,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",6,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",13,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",10,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",3,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",449,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",294,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",217,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",222,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",217,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",235,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",185,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",331,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",334,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",262,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",489,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",307,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",225,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",232,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",225,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",242,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",191,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",344,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",344,,
"ITG2","Sardegna","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",265,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",53,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",20,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",28,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",22,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",43,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",24,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",23,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",127,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",143,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",55,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",619,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",330,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",373,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",388,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",887,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",778,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",544,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",2395,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",2172,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",1405,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",699,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",355,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",402,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",410,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",930,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",802,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",569,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",2531,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",2326,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",1475,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NSP","non indicato","2013","2013",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NSP","non indicato","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NSP","non indicato","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NSP","non indicato","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NSP","non indicato","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NSP","non indicato","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NSP","non indicato","2021","2021",19,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NSP","non indicato","2022","2022",20,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NSP","non indicato","2013","2013",40,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NSP","non indicato","2014","2014",47,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NSP","non indicato","2015","2015",40,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NSP","non indicato","2016","2016",61,,
