"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TITOLO_STUDIO","Titolo di studio","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",54,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2014","2014",29,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2015","2015",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2018","2018",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2019","2019",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2022","2022",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",13,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",49,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2014","2014",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2015","2015",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2018","2018",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2019","2019",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JEOP","timore di compromettere la famiglia","2022","2022",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",21,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2014","2014",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2017","2017",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2019","2019",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2022","2022",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_JEOP","timore di compromettere la famiglia","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_JEOP","timore di compromettere la famiglia","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_JEOP","timore di compromettere la famiglia","2022","2022",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",41,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2014","2014",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2015","2015",17,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",22,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2017","2017",25,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2018","2018",30,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2019","2019",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2020","2020",25,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2021","2021",53,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2022","2022",13,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",42,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2014","2014",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2015","2015",17,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",24,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2017","2017",25,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2018","2018",31,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2019","2019",16,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2020","2020",26,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2021","2021",53,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2022","2022",14,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JUDGED","timore del giudizio dei propri familiari","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JUDGED","timore del giudizio dei propri familiari","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JUDGED","timore del giudizio dei propri familiari","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JUDGED","timore del giudizio dei propri familiari","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_JUDGED","timore del giudizio dei propri familiari","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_JUDGED","timore del giudizio dei propri familiari","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2014","2014",1,,
